Date,Time,Latitude,Longitude,Altitude,Speed
2013-11-21,09:50:04,-33.97936,18.8415,136,0
2013-11-21,09:53:34,-33.97933,18.8415,133,2
2013-11-21,09:53:52,-33.97933,18.84147,133,2
2013-11-21,09:53:53,-33.97933,18.84147,133,5
2013-11-21,09:53:58,-33.97922,18.84153,132,7
2013-11-21,09:54:31,-33.97928,18.84153,130,0
2013-11-21,10:41:24,-33.97922,18.84147,137,0
2013-11-21,10:42:23,-33.97931,18.84147,139,0
2013-11-21,10:43:06,-33.97925,18.8415,139,0
2013-11-21,10:43:16,-33.97928,18.84153,139,0
2013-11-21,10:43:41,-33.97931,18.84153,140,0
2013-11-21,10:45:24,-33.97931,18.8415,145,0
2013-11-21,10:49:51,-33.97931,18.84153,146,0
2013-11-21,10:51:59,-33.97933,18.84153,147,0
2013-11-21,10:54:43,-33.97936,18.84144,144,2
2013-11-21,10:54:56,-33.97936,18.84144,142,3
2013-11-21,10:54:59,-33.97933,18.84144,141,7
2013-11-21,10:55:00,-33.97931,18.84142,141,5
2013-11-21,10:55:06,-33.97925,18.84133,140,7
2013-11-21,10:55:08,-33.97919,18.84133,139,7
2013-11-21,10:55:09,-33.97917,18.84136,139,8
2013-11-21,10:55:15,-33.97908,18.84142,142,8
2013-11-21,10:55:17,-33.97903,18.84139,143,10
2013-11-21,10:55:18,-33.979,18.84133,143,12
2013-11-21,10:55:42,-33.97875,18.84086,134,9
2013-11-21,10:55:44,-33.97869,18.84086,134,11
2013-11-21,10:55:48,-33.97856,18.84086,132,17
2013-11-21,10:55:51,-33.97842,18.84092,131,19
2013-11-21,10:55:59,-33.978,18.84114,130,25
2013-11-21,10:56:15,-33.97714,18.84144,128,15
2013-11-21,10:56:27,-33.97664,18.84217,127,27
2013-11-21,10:56:36,-33.97636,18.84275,124,24
2013-11-21,10:56:52,-33.97569,18.84325,121,12
2013-11-21,10:56:54,-33.97561,18.84319,121,15
2013-11-21,10:56:56,-33.97558,18.84311,120,21
2013-11-21,10:57:15,-33.97514,18.84225,114,0
2013-11-21,10:57:35,-33.97492,18.84194,113,14
2013-11-21,10:57:37,-33.97486,18.84192,113,15
2013-11-21,10:57:39,-33.97478,18.84192,112,15
2013-11-21,10:58:53,-33.96619,18.84569,125,61
2013-11-21,11:01:04,-33.9555,18.85539,120,51
2013-11-21,11:01:21,-33.95319,18.85567,119,61
2013-11-21,11:02:52,-33.94744,18.85364,100,47
2013-11-21,11:04:39,-33.9405,18.85183,97,0
2013-11-21,11:06:38,-33.93672,18.85144,98,36
2013-11-21,11:07:02,-33.93444,18.85228,99,23
2013-11-21,11:07:04,-33.93436,18.85225,99,19
2013-11-21,11:07:05,-33.93433,18.85219,99,20
2013-11-21,11:07:07,-33.93428,18.85208,100,20
2013-11-21,11:07:15,-33.93411,18.85153,99,26
2013-11-21,11:07:17,-33.934,18.85144,99,26
2013-11-21,11:07:19,-33.93386,18.85142,99,28
2013-11-21,11:07:55,-33.93133,18.85183,98,36
2013-11-21,11:08:41,-33.92708,18.85128,100,30
2013-11-21,11:10:25,-33.92081,18.85306,106,24
2013-11-21,11:10:28,-33.92061,18.853,106,25
2013-11-21,11:11:21,-33.91817,18.85083,123,12
2013-11-21,11:11:23,-33.91811,18.85078,124,14
2013-11-21,11:11:27,-33.91808,18.85061,124,13
2013-11-21,11:11:35,-33.91792,18.85039,127,11
2013-11-21,11:11:36,-33.91792,18.85036,127,11
2013-11-21,11:11:37,-33.91792,18.85033,127,11
2013-11-21,11:11:39,-33.91797,18.85028,128,12
2013-11-21,11:12:43,-33.91856,18.84981,132,4
2013-11-21,11:12:47,-33.91861,18.84981,132,5
2013-11-21,11:12:50,-33.91864,18.84983,132,6
2013-11-21,11:12:55,-33.91869,18.84992,131,6
2013-11-21,11:13:00,-33.91875,18.85,130,4
2013-11-21,11:13:45,-33.91906,18.85069,125,12
2013-11-21,11:13:47,-33.91911,18.85072,124,12
2013-11-21,11:13:53,-33.91925,18.85072,124,6
2013-11-21,11:13:58,-33.91931,18.85069,124,4
2013-11-21,11:14:02,-33.91933,18.85064,124,5
2013-11-21,11:14:05,-33.91933,18.85058,124,5
2013-11-21,11:14:09,-33.91933,18.8505,125,7
2013-11-21,11:14:55,-33.91917,18.85008,127,7
2013-11-21,11:14:57,-33.91917,18.85006,128,6
2013-11-21,11:14:59,-33.91919,18.85003,128,6
2013-11-21,11:17:05,-33.91933,18.84994,131,0
2013-11-21,11:18:03,-33.91936,18.84995,132,0
2013-11-21,11:20:36,-33.91933,18.84994,132,3
2013-11-21,11:20:38,-33.91936,18.84994,132,4
2013-11-21,11:22:34,-33.92033,18.84936,136,3
2013-11-21,11:22:36,-33.92033,18.84933,136,4
2013-11-21,11:22:38,-33.92033,18.84928,136,4
2013-11-21,11:22:41,-33.92031,18.84925,137,8
2013-11-21,11:22:59,-33.92006,18.84864,142,12
2013-11-21,11:23:01,-33.92008,18.84858,144,12
2013-11-21,11:23:04,-33.92017,18.84853,144,12
2013-11-21,11:23:09,-33.92031,18.84842,145,15
2013-11-21,11:23:11,-33.92039,18.84842,145,15
2013-11-21,11:23:12,-33.92042,18.84844,145,17
2013-11-21,11:23:20,-33.92067,18.84881,141,18
2013-11-21,11:23:21,-33.92069,18.84881,141,18
2013-11-21,11:23:56,-33.922,18.84786,146,10
2013-11-21,11:24:01,-33.92211,18.84781,146,7
2013-11-21,11:24:02,-33.92211,18.84781,146,8
2013-11-21,11:24:04,-33.92214,18.84783,146,5
2013-11-21,11:25:28,-33.92214,18.84792,150,0
2013-11-21,11:25:37,-33.92214,18.84792,149,0
2013-11-21,11:32:45,-33.92219,18.84789,149,0
2013-11-21,11:33:11,-33.92214,18.84786,149,2
2013-11-21,11:33:18,-33.92211,18.84783,148,2
2013-11-21,11:33:20,-33.92211,18.84786,148,5
2013-11-21,11:35:48,-33.92067,18.84886,146,0
2013-11-21,11:36:00,-33.92058,18.84886,145,4
2013-11-21,11:36:09,-33.92053,18.84878,145,5
2013-11-21,11:36:10,-33.9205,18.84878,145,6
2013-11-21,11:36:19,-33.92033,18.84842,148,12
2013-11-21,11:36:20,-33.92028,18.84844,148,16
2013-11-21,11:36:27,-33.92006,18.84858,146,13
2013-11-21,11:36:28,-33.92003,18.84861,145,10
2013-11-21,11:36:30,-33.92003,18.84869,144,16
2013-11-21,11:36:52,-33.92056,18.84994,130,15
2013-11-21,11:36:53,-33.92053,18.85,129,18
2013-11-21,11:37:10,-33.92,18.85047,124,35
2013-11-21,11:37:17,-33.91975,18.85108,116,18
2013-11-21,11:37:32,-33.919,18.85158,116,17
2013-11-21,11:37:33,-33.91903,18.85161,116,15
2013-11-21,11:37:34,-33.91903,18.85167,115,11
2013-11-21,11:37:42,-33.91908,18.85167,115,0
2013-11-21,11:37:54,-33.91911,18.85167,115,2
2013-11-21,11:37:57,-33.91914,18.85169,115,8
2013-11-21,11:38:28,-33.92086,18.85308,105,31
2013-11-21,11:39:27,-33.92617,18.85211,105,15
2013-11-21,11:39:48,-33.92786,18.85108,102,39
2013-11-21,11:40:30,-33.93125,18.85186,101,22
2013-11-21,11:40:32,-33.93128,18.85192,101,10
2013-11-21,11:40:34,-33.93128,18.85197,101,4
2013-11-21,11:41:55,-33.93128,18.852,102,3
2013-11-21,11:42:01,-33.93125,18.85211,102,10
2013-11-21,11:42:04,-33.93128,18.85217,102,8
2013-11-21,11:42:09,-33.93131,18.85225,102,3
2013-11-21,11:42:42,-33.93133,18.85225,101,0
2013-11-21,11:46:10,-33.93131,18.85225,99,0
2013-11-21,11:46:29,-33.93128,18.85219,102,3
2013-11-21,11:46:36,-33.93128,18.85217,102,2
2013-11-21,11:46:41,-33.93133,18.85214,101,7
2013-11-21,11:46:44,-33.93136,18.85206,101,10
2013-11-21,11:46:50,-33.93136,18.85194,101,2
2013-11-21,11:46:53,-33.93133,18.85189,101,14
2013-11-21,11:46:56,-33.93119,18.85183,101,20
2013-11-21,11:47:23,-33.92761,18.85111,103,55
2013-11-21,11:47:29,-33.92686,18.85144,104,48
2013-11-21,11:47:49,-33.92581,18.85219,105,30
2013-11-21,11:48:41,-33.92064,18.85303,107,28
2013-11-21,11:49:09,-33.91917,18.85167,115,24
2013-11-21,11:50:12,-33.91836,18.851,122,14
2013-11-21,11:50:20,-33.91814,18.85086,123,11
2013-11-21,11:50:22,-33.91811,18.85078,124,11
2013-11-21,11:50:26,-33.91808,18.85064,125,13
2013-11-21,11:50:53,-33.91739,18.84983,131,12
2013-11-21,11:50:55,-33.91742,18.84975,132,12
2013-11-21,11:51:14,-33.91792,18.84917,138,15
2013-11-21,11:51:28,-33.91822,18.84878,141,10
2013-11-21,11:53:19,-33.91967,18.84794,151,7
2013-11-21,11:53:21,-33.91969,18.84797,151,11
2013-11-21,11:53:23,-33.91975,18.84803,151,12
2013-11-21,11:53:36,-33.92003,18.84858,144,12
2013-11-21,11:53:37,-33.92008,18.84858,144,12
2013-11-21,11:54:00,-33.921,18.84794,149,23
2013-11-21,11:54:03,-33.92108,18.84781,150,19
2013-11-21,11:54:08,-33.92119,18.84758,152,15
2013-11-21,11:54:10,-33.92125,18.84761,151,15
2013-11-21,11:54:17,-33.92153,18.84767,150,10
2013-11-21,11:54:26,-33.92175,18.84806,145,13
2013-11-21,11:54:27,-33.92178,18.84803,144,14
2013-11-21,11:54:31,-33.92192,18.84797,145,12
2013-11-21,11:54:41,-33.92214,18.84781,146,3
2013-11-21,11:54:45,-33.92217,18.84783,145,2
2013-11-21,11:54:49,-33.92217,18.84783,145,2
2013-11-21,11:55:28,-33.92217,18.84789,146,0
2013-11-21,12:24:58,-33.92216,18.84792,149,0
2013-11-21,15:55:47,-33.92222,18.84783,153,0
2013-11-21,15:56:24,-33.92217,18.84786,156,2
2013-11-21,15:56:42,-33.92214,18.84783,151,2
2013-11-21,15:57:42,-33.92067,18.84883,143,15
2013-11-21,15:57:44,-33.92058,18.84883,143,15
2013-11-21,15:57:46,-33.92053,18.84875,143,18
2013-11-21,15:57:59,-33.92036,18.84842,145,4
2013-11-21,15:58:01,-33.92033,18.84844,145,11
2013-11-21,15:58:11,-33.92003,18.84858,143,12
2013-11-21,15:58:13,-33.92,18.84853,143,12
2013-11-21,15:58:15,-33.91994,18.84847,143,13
2013-11-21,15:58:33,-33.91969,18.84792,148,7
2013-11-21,15:58:35,-33.91972,18.84786,148,8
2013-11-21,15:58:37,-33.91978,18.84783,148,11
2013-11-21,15:58:43,-33.91994,18.84767,149,18
2013-11-21,15:58:45,-33.91997,18.84756,151,22
2013-11-21,15:58:47,-33.91994,18.84742,152,25
2013-11-21,15:59:04,-33.91958,18.84667,158,10
2013-11-21,15:59:09,-33.91947,18.8465,159,16
2013-11-21,15:59:19,-33.91925,18.84608,161,6
2013-11-21,15:59:22,-33.91922,18.84606,162,4
2013-11-21,15:59:24,-33.91919,18.84606,162,6
2013-11-21,15:59:26,-33.91917,18.84608,161,8
2013-11-21,15:59:30,-33.91906,18.84617,161,15
2013-11-21,15:59:32,-33.91897,18.84614,160,14
2013-11-21,15:59:39,-33.91881,18.84606,159,8
2013-11-21,15:59:56,-33.91842,18.84539,159,11
2013-11-21,15:59:57,-33.91839,18.84542,159,12
2013-11-21,16:00:01,-33.91831,18.84547,158,11
2013-11-21,16:00:10,-33.91806,18.84564,155,11
2013-11-21,16:00:13,-33.918,18.84567,155,6
2013-11-21,16:00:15,-33.918,18.84569,154,2
2013-11-21,16:00:17,-33.918,18.84572,154,2
2013-11-21,16:00:29,-33.91803,18.84575,155,2
2013-11-21,16:01:38,-33.918,18.84567,155,2
2013-11-21,16:01:41,-33.91803,18.84567,155,6
2013-11-21,16:01:54,-33.91839,18.84542,159,10
2013-11-21,16:01:57,-33.91844,18.84542,160,9
2013-11-21,16:01:59,-33.9185,18.84544,160,9
2013-11-21,16:02:12,-33.91867,18.84578,160,10
2013-11-21,16:02:14,-33.91867,18.84583,159,13
2013-11-21,16:02:16,-33.91861,18.84592,159,17
2013-11-21,16:02:28,-33.91817,18.84631,154,17
2013-11-21,16:02:36,-33.91808,18.84672,151,17
2013-11-21,16:02:41,-33.91808,18.84697,149,12
2013-11-21,16:02:43,-33.91803,18.84703,148,16
2013-11-21,16:02:45,-33.91794,18.84703,147,18
2013-11-21,16:02:52,-33.91761,18.84703,146,17
2013-11-21,16:03:44,-33.91519,18.846,131,10
2013-11-21,16:03:46,-33.91517,18.84594,131,11
2013-11-21,16:03:48,-33.91517,18.84586,132,14
2013-11-21,16:04:07,-33.91547,18.84511,135,9
2013-11-21,16:04:16,-33.91553,18.84503,136,2
2013-11-21,16:04:50,-33.91553,18.84506,138,4
2013-11-21,16:06:48,-33.91856,18.84153,168,17
2013-11-21,16:06:50,-33.91864,18.84153,168,16
2013-11-21,16:06:52,-33.91869,18.84158,169,15
2013-11-21,16:06:55,-33.91878,18.84167,170,18
2013-11-21,16:07:12,-33.91925,18.84208,174,8
2013-11-21,16:07:14,-33.91922,18.84214,175,10
2013-11-21,16:07:19,-33.91914,18.84228,174,12
2013-11-21,16:07:22,-33.91908,18.84236,173,10
2013-11-21,16:07:24,-33.91911,18.84244,173,9
2013-11-21,16:09:25,-33.91911,18.84247,172,0
2013-11-21,16:11:06,-33.91908,18.84244,169,2
2013-11-21,16:11:09,-33.91908,18.84242,169,2
2013-11-21,16:11:23,-33.91903,18.84236,169,4
2013-11-21,16:11:24,-33.91906,18.84236,169,5
2013-11-21,16:11:26,-33.91908,18.84233,170,7
2013-11-21,16:11:52,-33.91942,18.84178,174,9
2013-11-21,16:11:54,-33.91947,18.84178,174,12
2013-11-21,16:11:56,-33.91953,18.84183,175,12
2013-11-21,16:12:03,-33.91975,18.842,177,14
2013-11-21,16:12:06,-33.91986,18.842,178,11
2013-11-21,16:12:12,-33.92003,18.84192,179,11
2013-11-21,16:12:14,-33.92006,18.84186,179,13
2013-11-21,16:12:26,-33.92019,18.84119,177,13
2013-11-21,16:12:27,-33.92022,18.84117,177,14
2013-11-21,16:12:28,-33.92025,18.84117,178,14
2013-11-21,16:12:35,-33.92047,18.84119,180,9
2013-11-21,16:12:37,-33.9205,18.84114,179,12
2013-11-21,16:12:51,-33.92061,18.84036,177,11
2013-11-21,16:12:52,-33.92058,18.84033,177,13
2013-11-21,16:12:53,-33.92056,18.84033,177,14
2013-11-21,16:13:00,-33.92022,18.84028,175,14
2013-11-21,16:13:11,-33.91978,18.84039,173,16
2013-11-21,16:14:41,-33.91747,18.84242,158,8
2013-11-21,16:15:34,-33.91611,18.84394,142,2
2013-11-21,16:16:02,-33.91617,18.84383,143,2
2013-11-21,16:16:07,-33.91614,18.84383,143,3
2013-11-21,16:16:15,-33.91611,18.84383,144,3
2013-11-21,16:16:35,-33.91558,18.84328,136,10
2013-11-21,16:16:37,-33.91553,18.84328,135,13
2013-11-21,16:16:39,-33.91547,18.84333,135,15
2013-11-21,16:16:45,-33.91531,18.84364,132,15
2013-11-21,16:16:47,-33.91531,18.84372,132,12
2013-11-21,16:16:49,-33.91533,18.84378,132,11
2013-11-21,16:16:57,-33.91553,18.84394,136,11
2013-11-21,16:17:07,-33.91556,18.84397,136,3
2013-11-21,16:17:08,-33.91558,18.844,136,5
2013-11-21,16:17:15,-33.91564,18.84403,136,3
2013-11-21,16:17:17,-33.91564,18.84406,136,4
2013-11-21,16:18:17,-33.91564,18.84408,135,2
2013-11-21,16:18:20,-33.91564,18.84411,135,4
2013-11-21,16:18:31,-33.91542,18.84436,135,10
2013-11-21,16:18:32,-33.91542,18.84436,134,12
2013-11-21,16:18:33,-33.91536,18.84433,134,14
2013-11-21,16:18:38,-33.91519,18.84422,132,14
2013-11-21,16:18:39,-33.91517,18.84425,131,17
2013-11-21,16:18:40,-33.91511,18.84428,131,19
2013-11-21,16:18:46,-33.91494,18.8445,129,14
2013-11-21,16:18:47,-33.91492,18.8445,128,15
2013-11-21,16:18:55,-33.91467,18.84433,124,12
2013-11-21,16:18:56,-33.91461,18.84436,124,13
2013-11-21,16:18:57,-33.91461,18.84439,124,14
2013-11-21,16:19:05,-33.91442,18.84489,124,23
2013-11-21,16:19:19,-33.91456,18.84583,126,12
2013-11-21,16:19:20,-33.91453,18.84586,126,14
2013-11-21,16:19:21,-33.9145,18.84586,126,17
2013-11-21,16:19:35,-33.91372,18.84608,118,21
2013-11-21,16:19:52,-33.91303,18.84725,116,15
2013-11-21,16:19:54,-33.91297,18.84725,115,12
2013-11-21,16:20:17,-33.91292,18.84728,116,2
2013-11-21,16:20:21,-33.91283,18.84733,115,15
2013-11-21,16:20:26,-33.91275,18.84758,114,15
2013-11-21,16:20:28,-33.91275,18.84767,114,14
2013-11-21,16:20:30,-33.91278,18.84769,114,11
2013-11-21,16:21:26,-33.91317,18.84786,117,10
2013-11-21,16:21:27,-33.91319,18.84786,117,10
2013-11-21,16:21:29,-33.91325,18.84781,118,11
2013-11-21,16:21:37,-33.91342,18.84756,119,10
2013-11-21,16:21:39,-33.91347,18.84753,119,11
2013-11-21,16:21:41,-33.91353,18.84758,119,12
2013-11-21,16:21:49,-33.91375,18.84772,120,11
2013-11-21,16:21:50,-33.91378,18.84769,121,12
2013-11-21,16:21:52,-33.91383,18.84764,121,15
2013-11-21,16:21:57,-33.91394,18.84739,123,13
2013-11-21,16:22:22,-33.91436,18.84661,127,9
2013-11-21,16:22:25,-33.91433,18.84661,127,2
2013-11-21,16:22:26,-33.91433,18.84661,127,3
2013-11-21,16:22:27,-33.91433,18.84661,127,3
2013-11-21,16:22:29,-33.91433,18.84664,127,5
2013-11-21,16:22:31,-33.91433,18.84667,127,4
2013-11-21,16:22:36,-33.91433,18.84669,127,2
2013-11-21,16:22:39,-33.91431,18.84669,127,5
2013-11-21,16:22:41,-33.91428,18.84672,127,5
2013-11-21,16:23:40,-33.91328,18.84847,114,7
2013-11-21,16:23:43,-33.91319,18.8485,114,16
2013-11-21,16:24:15,-33.90928,18.84678,120,74
2013-11-21,16:25:32,-33.89553,18.83394,123,95
2013-11-21,16:26:58,-33.88033,18.81686,135,98
2013-11-21,16:27:10,-33.87814,18.815,130,96
2013-11-21,16:27:29,-33.875,18.81375,131,27
2013-11-21,16:27:30,-33.87497,18.81367,131,30
2013-11-21,16:27:32,-33.875,18.81344,131,35
2013-11-21,16:29:52,-33.87789,18.77786,128,97
2013-11-21,16:30:24,-33.87758,18.76919,114,80
2013-11-21,16:31:50,-33.88553,18.74886,97,74
2013-11-21,16:32:00,-33.88667,18.74722,99,66
2013-11-21,17:27:07,-33.88419,18.75108,94,87
2013-11-21,17:27:09,-33.88406,18.75156,95,88
2013-11-21,17:28:24,-33.87725,18.771,119,92
2013-11-21,17:30:35,-33.87672,18.80819,135,52
2013-11-21,17:31:59,-33.87492,18.81381,130,15
2013-11-21,17:32:01,-33.87492,18.81389,130,15
2013-11-21,17:32:03,-33.875,18.81394,129,20
2013-11-21,17:32:08,-33.87547,18.81406,129,38
2013-11-21,17:33:40,-33.89061,18.82583,126,83
2013-11-21,17:35:36,-33.90944,18.84694,119,68
2013-11-21,17:36:12,-33.91319,18.84856,112,12
2013-11-21,17:36:14,-33.91328,18.84853,112,22
2013-11-21,17:36:16,-33.91336,18.84844,113,22
2013-11-21,17:36:54,-33.91461,18.84606,126,9
2013-11-21,17:37:02,-33.91467,18.84586,127,12
2013-11-21,17:37:04,-33.91475,18.84583,128,15
2013-11-21,17:37:07,-33.91483,18.84583,128,12
2013-11-21,17:37:10,-33.91494,18.84586,129,8
2013-11-21,17:37:20,-33.91517,18.846,132,9
2013-11-21,17:37:21,-33.91517,18.84597,131,9
2013-11-21,17:37:23,-33.91519,18.84592,131,11
2013-11-21,17:39:49,-33.91614,18.84383,138,7
2013-11-21,17:39:52,-33.91611,18.84378,138,5
2013-11-21,17:40:04,-33.91589,18.8435,136,10
2013-11-21,17:40:32,-33.91556,18.84319,131,6
2013-11-21,17:40:34,-33.91556,18.84311,131,13
2013-11-21,17:40:36,-33.91558,18.84306,131,10
2013-11-21,17:41:29,-33.91664,18.84103,140,15
2013-11-21,17:41:31,-33.91669,18.841,141,15
2013-11-21,17:41:33,-33.91678,18.84103,142,16
2013-11-21,17:42:09,-33.91758,18.84156,156,12
2013-11-21,17:42:11,-33.91764,18.84153,156,12
2013-11-21,17:42:12,-33.91769,18.84147,156,12
2013-11-21,17:42:13,-33.91769,18.84147,157,14
2013-11-21,17:42:18,-33.91778,18.84133,157,9
2013-11-21,17:42:31,-33.91792,18.84117,158,6
2013-11-21,17:42:35,-33.91797,18.84111,158,7
2013-11-21,17:42:39,-33.91803,18.84108,159,7
2013-11-21,17:42:41,-33.91808,18.84108,160,7
2013-11-21,17:43:02,-33.91844,18.84125,163,14
2013-11-21,17:43:09,-33.91858,18.84142,166,9
2013-11-21,17:43:11,-33.91861,18.84142,166,10
2013-11-21,17:43:46,-33.92033,18.84028,174,14
2013-11-21,17:43:51,-33.92056,18.84036,176,17
2013-11-21,17:43:53,-33.92061,18.84044,176,17
2013-11-21,17:43:55,-33.92061,18.84053,177,19
2013-11-21,17:44:07,-33.92047,18.84119,179,10
2013-11-21,17:44:09,-33.92042,18.84125,179,12
2013-11-21,17:44:17,-33.92017,18.84122,178,9
2013-11-21,17:44:19,-33.92017,18.84128,178,13
2013-11-21,17:44:50,-33.92003,18.84194,179,13
2013-11-21,17:44:52,-33.91994,18.84197,179,14
2013-11-21,17:44:58,-33.91972,18.842,177,13
2013-11-21,17:45:08,-33.91939,18.84183,173,13
2013-11-21,17:45:10,-33.91936,18.84186,173,12
2013-11-21,17:45:20,-33.91928,18.84203,174,3
2013-11-21,17:45:23,-33.91928,18.84208,174,5
2013-11-21,17:45:33,-33.91928,18.84208,174,2
2013-11-21,17:45:34,-33.91928,18.84211,174,5
2013-11-21,17:45:36,-33.91931,18.84214,174,7
2013-11-21,17:45:47,-33.91967,18.84239,178,16
2013-11-21,17:45:50,-33.91978,18.84242,179,16
2013-11-21,17:46:27,-33.92175,18.84186,191,16
2013-11-21,17:46:29,-33.92183,18.84194,192,17
2013-11-21,17:46:42,-33.92203,18.8425,190,7
2013-11-21,17:46:45,-33.92208,18.8425,191,8
2013-11-21,17:46:59,-33.92236,18.84261,189,7
2013-11-21,17:47:02,-33.92236,18.84267,189,6
2013-11-21,17:47:08,-33.92236,18.84275,187,5
2013-11-21,17:47:12,-33.92236,18.84281,186,4
2013-11-21,17:47:16,-33.92236,18.84289,185,6
2013-11-21,17:47:22,-33.92228,18.84297,184,6
2013-11-21,17:48:09,-33.92169,18.84378,184,7
2013-11-21,17:48:11,-33.92169,18.84383,184,8
2013-11-21,17:48:14,-33.92172,18.84389,183,8
2013-11-21,17:48:17,-33.92178,18.84394,182,12
2013-11-21,17:48:19,-33.92186,18.84394,181,14
2013-11-21,17:48:21,-33.92192,18.84389,181,17
2013-11-21,17:48:24,-33.92206,18.84383,179,18
2013-11-21,17:48:26,-33.92214,18.84383,178,17
2013-11-21,17:48:28,-33.92219,18.84392,176,22
2013-11-21,17:48:39,-33.92244,18.84453,168,17
2013-11-21,17:49:27,-33.92275,18.84672,146,10
2013-11-21,17:49:29,-33.92272,18.84675,146,8
2013-11-21,17:50:19,-33.92147,18.84761,146,20
2013-11-21,17:50:23,-33.92125,18.84761,147,18
2013-11-21,17:50:33,-33.92111,18.84761,147,8
2013-11-21,17:50:35,-33.92108,18.84767,147,11
2013-11-21,17:50:42,-33.921,18.84792,144,12
2013-11-21,17:51:42,-33.92003,18.84864,139,9
2013-11-21,17:51:44,-33.92003,18.84869,138,9
2013-11-21,17:52:04,-33.92033,18.84936,131,4
2013-11-21,17:52:07,-33.92031,18.84939,131,5
2013-11-21,17:52:09,-33.92028,18.84942,131,5
2013-11-21,17:52:13,-33.92019,18.84942,130,8
2013-11-21,17:53:08,-33.91911,18.85006,124,7
2013-11-21,17:53:10,-33.91908,18.85003,125,8
2013-11-21,17:53:12,-33.91908,18.84997,125,9
2013-11-21,17:53:51,-33.9185,18.84867,137,2
2013-11-21,17:53:53,-33.91847,18.84867,136,9
2013-11-21,17:53:55,-33.91842,18.84867,136,13
2013-11-21,17:54:45,-33.91814,18.84889,133,12
2013-11-21,17:55:09,-33.91739,18.84986,121,10
2013-11-21,17:55:10,-33.91742,18.84992,121,11
2013-11-21,17:55:11,-33.91742,18.84994,121,12
2013-11-21,17:55:31,-33.91814,18.85075,116,17
2013-11-21,17:55:38,-33.91819,18.85094,114,9
2013-11-21,17:55:40,-33.91825,18.85094,113,12
2013-11-21,17:55:47,-33.91861,18.85117,112,26
2013-11-21,17:56:11,-33.91967,18.85211,102,10
2013-11-21,17:56:13,-33.91972,18.85208,102,10
2013-11-21,17:56:18,-33.91978,18.852,102,6
2013-11-21,17:57:14,-33.91983,18.85197,101,0
2013-11-21,17:57:17,-33.91978,18.852,101,2
2013-11-21,17:57:40,-33.91969,18.85211,101,6
2013-11-21,17:57:44,-33.91969,18.85211,101,4
2013-11-21,17:58:07,-33.92053,18.85294,98,17
2013-11-21,17:58:12,-33.92078,18.85308,98,22
2013-11-21,17:58:23,-33.92144,18.853,97,14
2013-11-21,17:59:08,-33.92636,18.85197,97,41
2013-11-21,17:59:18,-33.92742,18.85119,95,56
2013-11-21,17:59:24,-33.92828,18.85111,94,56
2013-11-21,17:59:56,-33.93253,18.85208,91,20
2013-11-21,18:00:15,-33.93403,18.8515,91,26
2013-11-21,18:00:17,-33.93411,18.85161,91,25
2013-11-21,18:00:20,-33.93419,18.85181,92,23
2013-11-21,18:00:29,-33.93428,18.85222,92,11
2013-11-21,18:00:32,-33.93425,18.85231,92,11
2013-11-21,18:00:34,-33.93419,18.85236,92,17
2013-11-21,18:00:51,-33.93283,18.85278,92,21
2013-11-21,18:00:53,-33.93281,18.85292,92,25
2013-11-21,18:01:50,-33.93225,18.85831,101,6
2013-11-21,18:01:53,-33.93225,18.85833,102,2
2013-11-21,18:01:57,-33.93228,18.85836,101,7
2013-11-21,18:01:58,-33.93233,18.85836,101,12
2013-11-21,18:01:59,-33.93233,18.85833,101,12
2013-11-21,18:02:00,-33.93236,18.85831,101,12
2013-11-21,18:02:15,-33.93256,18.857,99,44
2013-11-21,18:02:16,-33.93258,18.85686,99,46
2013-11-21,18:02:56,-33.933,18.85278,93,17
2013-11-21,18:02:57,-33.93303,18.85275,93,19
2013-11-21,18:03:35,-33.93747,18.85144,91,58
2013-11-21,18:05:16,-33.94469,18.85264,91,25
2013-11-21,18:05:18,-33.94478,18.8525,90,25
2013-11-21,18:05:29,-33.94492,18.85161,88,26
2013-11-21,18:05:33,-33.94486,18.85136,88,16
2013-11-21,18:05:35,-33.94478,18.85133,88,17
2013-11-21,18:05:37,-33.94469,18.85133,88,18
2013-11-21,18:05:46,-33.94431,18.8515,89,17
2013-11-21,18:05:53,-33.94408,18.85142,89,10
2013-11-21,18:05:55,-33.94403,18.85144,89,9
2013-11-21,18:05:58,-33.944,18.85153,89,8
2013-11-21,18:06:00,-33.94403,18.85158,89,6
2013-11-21,18:06:10,-33.94403,18.85156,89,2
2013-11-21,18:07:16,-33.94403,18.85147,88,0
2013-11-21,18:08:00,-33.94403,18.8515,88,0
2013-11-21,18:08:14,-33.94403,18.8515,88,0
2013-11-21,18:08:20,-33.94403,18.85147,88,0
2013-11-21,18:15:18,-33.94403,18.8515,85,0
2013-11-21,18:15:37,-33.94403,18.8515,85,2
2013-11-21,18:15:41,-33.94403,18.85153,85,4
2013-11-21,18:15:43,-33.94403,18.85158,85,5
2013-11-21,18:15:52,-33.94403,18.85175,85,7
2013-11-21,18:15:54,-33.94403,18.85178,86,7
2013-11-21,18:16:47,-33.94433,18.85186,86,8
2013-11-21,18:16:49,-33.94439,18.85183,86,12
2013-11-21,18:16:51,-33.94442,18.85178,86,10
2013-11-21,18:16:59,-33.9445,18.85147,86,15
